job,marital,education,default,housing,loan,contact,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,nr.employed,y,date,id_,age_iterative,euribor3m_iterative,income,kidhome,teenhome,dt_customer,num_web_visits_month,i_d
technician,married,university.degree,no,no,no,cellular,171,1,7,1,success,-1.7,94.055,-39.8,4991.6,no,2015-05-01,b6605a33-5d77-4b4e-a9a5-81bb8da23f74,30.0,0.748,51736,1,1,2014-03-24,15,b6605a33-5d77-4b4e-a9a5-81bb8da23f74
admin,married,university.degree,no,yes,yes,cellular,427,1,4,4,success,-1.7,94.055,-39.8,4991.6,no,2017-04-11,24cbba58-e170-4769-867c-abada08e3e73,36.0,0.748,133378,1,2,2014-09-21,5,24cbba58-e170-4769-867c-abada08e3e73
housemaid,married,high.school,no,yes,no,cellular,195,6,999,0,nonexistent,-1.7,94.055,-39.8,4991.6,no,2017-02-28,c69bdb2d-1b45-4f63-8278-bc9e9fb03d7a,53.0,0.748,176542,0,1,2014-04-16,17,c69bdb2d-1b45-4f63-8278-bc9e9fb03d7a
unemployed,married,professional.course,no,yes,no,telephone,12,1,999,0,nonexistent,-1.7,94.055,-39.8,4991.6,no,2015-04-15,91ea5cfe-ace5-4f52-b1ee-d70c76435a9c,36.0,0.748,12705,2,2,2014-02-21,31,91ea5cfe-ace5-4f52-b1ee-d70c76435a9c
retired,divorced,basic,no,no,yes,cellular,472,2,999,0,nonexistent,-1.7,94.055,-39.8,4991.6,yes,2018-09-22,2fc67975-2a45-4ec3-8640-f3b4dcd9b71d,39.52402690163146,3.616138060999768,46676,1,1,2014-11-28,5,2fc67975-2a45-4ec3-8640-f3b4dcd9b71d
unemployed,single,university.degree,no,no,no,cellular,249,2,999,0,nonexistent,-1.7,94.055,-39.8,4991.6,no,2016-11-25,622cdedd-a439-4d97-9bb9-716573f6c4ba,37.0,3.5710556688817183,34811,2,0,2014-05-02,31,622cdedd-a439-4d97-9bb9-716573f6c4ba
retired,divorced,professional.course,no,yes,no,telephone,359,5,999,0,nonexistent,-1.7,94.055,-39.8,4991.6,no,2018-07-02,d6a0be74-7fee-427a-b304-9c053fe81f2a,69.0,0.748,134855,1,0,2014-06-12,32,d6a0be74-7fee-427a-b304-9c053fe81f2a
admin,single,university.degree,no,yes,no,cellular,266,2,999,1,failure,-1.7,94.055,-39.8,4991.6,yes,2017-06-19,b81bb3f4-8338-40d9-83a5-8676c32f2d07,27.0,0.748,17139,1,1,2014-01-27,25,b81bb3f4-8338-40d9-83a5-8676c32f2d07
management,divorced,university.degree,no,yes,no,cellular,348,6,999,2,failure,-1.7,94.055,-39.8,4991.6,no,2018-07-10,70d548b4-d05d-4875-8dfe-63c4571f2243,53.0,0.754,177331,1,0,2014-07-26,27,70d548b4-d05d-4875-8dfe-63c4571f2243
services,married,high.school,no,yes,yes,telephone,54,1,999,0,nonexistent,-1.7,94.055,-39.8,4991.6,no,2017-11-28,0df9a692-9406-4fb0-b308-135af4a30d57,33.0,0.754,156287,2,0,2014-05-27,29,0df9a692-9406-4fb0-b308-135af4a30d57
unemployed,married,university.degree,no,yes,no,cellular,614,3,3,2,success,-1.7,94.055,-39.8,4991.6,yes,2019-07-01,465df492-d7af-42d0-a5dc-bf222247ed92,37.0,0.754,179423,2,2,2014-01-02,26,465df492-d7af-42d0-a5dc-bf222247ed92
admin,married,university.degree,no,no,no,cellular,297,4,999,0,nonexistent,-1.7,94.055,-39.8,4991.6,yes,2015-06-03,a610365d-0c4d-4b35-a1d4-e2688dc5a68e,51.0,0.754,145804,0,2,2014-09-20,24,a610365d-0c4d-4b35-a1d4-e2688dc5a68e
admin,married,university.degree,no,yes,no,cellular,281,3,10,3,success,-1.7,94.055,-39.8,4991.6,yes,2018-04-11,d1d0a2f9-c2ad-4040-80e4-3138e20c70f5,51.0,3.8211138157440754,11047,0,1,2014-07-26,15,d1d0a2f9-c2ad-4040-80e4-3138e20c70f5
technician,married,university.degree,no,no,no,cellular,132,3,999,1,failure,-1.7,94.055,-39.8,4991.6,no,2016-04-24,9b42f745-3583-437c-a640-a74bf9a65ee2,32.0,0.754,112128,0,0,2014-04-16,23,9b42f745-3583-437c-a640-a74bf9a65ee2
management,divorced,university.degree,no,no,no,cellular,345,1,999,0,nonexistent,-1.7,94.055,-39.8,4991.6,yes,2019-07-19,8b25da7a-965e-4700-9460-64fbfd05a1da,53.0,3.8568364081529833,176796,2,1,2014-11-04,17,8b25da7a-965e-4700-9460-64fbfd05a1da
blue-collar,married,basic,no,no,yes,cellular,325,1,3,1,success,-1.7,94.055,-39.8,4991.6,yes,2015-01-30,287f342c-2551-4fd6-b396-82f9abacbc03,51.0,3.8211138157440754,74888,1,0,2014-01-06,32,287f342c-2551-4fd6-b396-82f9abacbc03
admin,single,university.degree,no,yes,no,cellular,452,1,999,0,nonexistent,-1.7,94.055,-39.8,4991.6,yes,2015-05-12,118e7396-34d8-4ae9-b342-e071d228baa8,34.0,0.754,9879,1,2,2014-07-04,29,118e7396-34d8-4ae9-b342-e071d228baa8
blue-collar,single,high.school,no,no,no,cellular,247,1,2,2,success,-1.7,94.055,-39.8,4991.6,yes,2016-11-28,91b70ecb-cae9-4b1d-986e-ec54246efeb9,32.0,0.754,19949,1,0,2014-06-03,23,91b70ecb-cae9-4b1d-986e-ec54246efeb9
blue-collar,single,high.school,no,no,no,cellular,197,1,999,1,failure,-1.7,94.055,-39.8,4991.6,no,2017-07-31,eba0e426-124d-4e89-bd84-63f656e4886f,32.0,0.754,65877,0,0,2014-08-11,28,eba0e426-124d-4e89-bd84-63f656e4886f
self-employed,married,university.degree,no,no,no,telephone,363,1,999,0,nonexistent,-1.7,94.055,-39.8,4991.6,yes,2017-06-26,2cf370ba-c75e-4505-8ef8-2dcba19b9d58,39.52402690163146,3.616138060999768,116734,2,0,2014-05-08,23,2cf370ba-c75e-4505-8ef8-2dcba19b9d58
unemployed,married,university.degree,no,no,no,telephone,198,1,999,0,nonexistent,-1.7,94.055,-39.8,4991.6,yes,2017-08-17,c5421667-c1c0-4953-a939-732191989088,37.0,0.754,173273,0,1,2014-07-01,18,c5421667-c1c0-4953-a939-732191989088
blue-collar,married,high.school,no,yes,no,cellular,563,4,4,3,success,-1.7,94.055,-39.8,4991.6,yes,2018-08-21,998e24f4-35ff-4e70-a107-6de659bc8873,62.0,4.01758807399307,163000,2,0,2014-11-13,28,998e24f4-35ff-4e70-a107-6de659bc8873
management,married,university.degree,no,yes,no,cellular,150,3,999,0,nonexistent,-1.7,94.055,-39.8,4991.6,no,2019-02-23,b0ba030c-d1e9-4a9e-bd0a-af28b640bcc4,35.0,3.53533307647281,27485,1,0,2014-04-20,7,b0ba030c-d1e9-4a9e-bd0a-af28b640bcc4
self-employed,married,university.degree,no,no,no,cellular,181,2,999,0,nonexistent,-1.7,94.055,-39.8,4991.6,no,2018-05-30,b98419d3-a548-4963-8b71-d00c0014249a,37.0,0.754,15664,0,0,2014-11-01,15,b98419d3-a548-4963-8b71-d00c0014249a
retired,married,basic,no,yes,no,cellular,383,3,999,0,nonexistent,-1.7,94.055,-39.8,4991.6,no,2018-03-18,e2e71e5b-cbf8-47dc-9413-273571f0ea80,68.0,0.754,107055,0,1,2014-01-25,15,e2e71e5b-cbf8-47dc-9413-273571f0ea80
self-employed,married,university.degree,no,no,no,telephone,133,4,999,0,nonexistent,-1.7,94.055,-39.8,4991.6,no,2018-03-18,b14a4ed4-db63-4a2f-9c52-200a13ad481b,37.0,0.754,170159,2,2,2014-09-27,23,b14a4ed4-db63-4a2f-9c52-200a13ad481b
technician,single,university.degree,no,yes,no,cellular,737,6,999,0,nonexistent,-1.7,94.055,-39.8,4991.6,yes,2016-02-22,0ce50156-0bee-45aa-9363-0f3fa1a5ece7,38.0,3.588916965086172,159336,2,1,2014-08-16,24,0ce50156-0bee-45aa-9363-0f3fa1a5ece7
management,married,university.degree,no,no,no,cellular,265,1,999,1,failure,-1.7,94.055,-39.8,4991.6,yes,2016-11-04,c4c462b8-0cb7-4309-b9bb-4d79ca030271,36.0,0.761,60179,2,0,2014-01-26,16,c4c462b8-0cb7-4309-b9bb-4d79ca030271
retired,divorced,high.school,no,no,no,cellular,279,1,999,4,failure,-1.7,94.055,-39.8,4991.6,no,2019-09-14,554c084f-2bc8-4465-9da7-d4c9caa94647,37.771939692376726,0.761,82035,2,0,2014-08-02,8,554c084f-2bc8-4465-9da7-d4c9caa94647
unemployed,single,university.degree,no,no,no,cellular,401,1,999,0,nonexistent,-1.7,94.055,-39.8,4991.6,yes,2017-06-19,bbcb1c34-9215-4bc1-b8e5-ea3fdf897c64,34.0,0.761,179875,0,2,2014-02-27,21,bbcb1c34-9215-4bc1-b8e5-ea3fdf897c64
blue-collar,married,basic,no,no,no,cellular,135,4,999,1,failure,-1.7,94.055,-39.8,4991.6,no,2015-04-20,2a25fb01-8fd7-436b-9ce4-601426c9ddbb,50.0,0.761,162369,2,1,2014-12-25,14,2a25fb01-8fd7-436b-9ce4-601426c9ddbb
retired,married,professional.course,no,yes,no,cellular,352,1,3,1,success,-1.7,93.57421926215054,-39.8,4991.6,yes,2018-03-10,8a458580-8942-4395-902f-14d730cc0012,37.771939692376726,0.761,141386,0,1,2014-05-31,11,8a458580-8942-4395-902f-14d730cc0012
retired,married,professional.course,no,yes,no,cellular,295,1,9,2,success,-1.7,94.055,-39.8,4991.6,yes,2018-04-09,f1530b30-927d-4911-8e54-f827d531db84,37.771939692376726,0.761,30297,0,0,2014-03-10,32,f1530b30-927d-4911-8e54-f827d531db84
retired,married,high.school,no,no,no,cellular,383,1,3,1,success,-1.7,94.055,-39.8,4991.6,yes,2019-03-22,d19f57e2-2c91-412e-9c47-6dcf721f75f6,56.0,3.9104202967663455,79152,2,0,2014-10-22,13,d19f57e2-2c91-412e-9c47-6dcf721f75f6
retired,married,professional.course,no,no,no,cellular,222,1,999,3,failure,-1.7,94.055,-39.8,4991.6,yes,2015-03-12,88862c80-1617-4a90-bd7e-cb0d92e8efcd,64.0,0.761,47790,0,1,2014-09-17,5,88862c80-1617-4a90-bd7e-cb0d92e8efcd
unemployed,single,basic,no,no,no,cellular,238,1,999,2,failure,-1.7,94.055,-39.8,4991.6,no,2016-03-26,8b098dfa-dff3-46d0-af88-a354a6928379,27.0,0.761,132738,2,1,2014-04-11,26,8b098dfa-dff3-46d0-af88-a354a6928379
admin,single,high.school,no,no,no,cellular,586,2,999,0,nonexistent,-1.7,94.055,-39.8,4991.6,yes,2019-08-04,ee6c7932-83d7-4aaa-9c83-96a64be97857,27.0,0.761,71596,0,2,2014-07-05,6,ee6c7932-83d7-4aaa-9c83-96a64be97857
student,single,basic,no,yes,no,cellular,189,1,6,3,success,-1.7,94.055,-39.8,4991.6,no,2016-09-07,fb046269-15e3-4971-ac39-0bed20842838,23.0,0.761,117608,0,0,2014-07-31,21,fb046269-15e3-4971-ac39-0bed20842838
admin,married,university.degree,no,yes,no,cellular,385,1,5,1,success,-1.7,94.055,-39.8,4991.6,no,2017-06-19,0248194d-05cb-44c1-83bd-db6fb50fc7af,35.0,0.761,30127,1,1,2014-09-17,2,0248194d-05cb-44c1-83bd-db6fb50fc7af
student,single,high.school,no,yes,yes,cellular,660,2,6,3,success,-1.7,93.57421926215054,-39.8,4991.6,yes,2016-08-28,507a0189-cdb4-49fa-96fc-a462085cd33e,25.0,3.356720114428269,93449,0,1,2014-05-09,6,507a0189-cdb4-49fa-96fc-a462085cd33e
entrepreneur,married,basic,no,no,no,cellular,271,1,2,3,success,-1.7,94.055,-39.8,4991.6,yes,2016-06-20,ef0f02b7-32a0-43d9-bf7e-aae0da3112cf,38.0,3.588916965086172,122831,1,0,2014-03-15,9,ef0f02b7-32a0-43d9-bf7e-aae0da3112cf
entrepreneur,married,basic,no,yes,no,cellular,189,1,999,0,nonexistent,-1.7,94.055,-39.8,4991.6,no,2019-10-11,144aacf5-4172-4fa5-ab1d-c0845c7b1262,38.0,0.761,113272,2,1,2014-03-11,22,144aacf5-4172-4fa5-ab1d-c0845c7b1262
admin,single,high.school,no,no,no,cellular,421,2,999,0,nonexistent,-1.7,94.055,-39.8,4991.6,yes,2016-09-01,203b197d-be03-4af5-a17a-b4436078c44c,27.0,0.761,151135,2,0,2014-07-22,29,203b197d-be03-4af5-a17a-b4436078c44c
management,single,university.degree,no,no,no,cellular,264,4,999,0,nonexistent,-1.7,94.055,-39.8,4991.6,no,2017-09-18,9953707d-ec7a-42c1-8912-5cad17653a58,37.771939692376726,0.761,98628,0,1,2014-11-01,2,9953707d-ec7a-42c1-8912-5cad17653a58
technician,single,professional.course,no,yes,no,telephone,12,1,999,0,nonexistent,-1.7,94.055,-39.8,4991.6,no,2019-05-21,7570b971-ffa3-40ec-b9e5-f8b2db2a9fad,30.0,0.761,132661,0,2,2014-03-23,12,7570b971-ffa3-40ec-b9e5-f8b2db2a9fad
admin,married,university.degree,no,no,no,telephone,286,2,999,0,nonexistent,-1.7,94.055,-39.8,4991.6,no,2016-03-26,b05ec14c-81ce-4b87-a14a-c9fa8b6f0829,33.0,0.761,139072,1,2,2014-11-25,27,b05ec14c-81ce-4b87-a14a-c9fa8b6f0829
unemployed,single,university.degree,no,yes,no,cellular,167,2,999,0,nonexistent,-1.7,94.055,-39.8,4991.6,yes,2017-11-19,b459b2c9-6915-4e6f-a25c-3a71ff720d9b,34.0,0.761,70610,2,1,2014-08-09,10,b459b2c9-6915-4e6f-a25c-3a71ff720d9b
blue-collar,married,basic,no,yes,no,telephone,13,1,999,1,failure,-1.7,94.055,-39.8,4991.6,no,2019-09-17,450f314e-4b51-4c3b-bef0-a6ff5908ab29,32.0,0.761,176435,0,2,2014-03-05,11,450f314e-4b51-4c3b-bef0-a6ff5908ab29
technician,single,professional.course,no,no,no,telephone,8,1,999,0,nonexistent,-1.7,94.055,-39.8,4991.6,no,2015-08-07,e9883e88-9fdc-4e76-9c4b-c92b3270b51c,26.0,0.761,107484,1,1,2014-05-23,11,e9883e88-9fdc-4e76-9c4b-c92b3270b51c
admin,married,high.school,no,no,no,cellular,598,4,12,3,failure,-1.7,94.055,-39.8,4991.6,yes,2016-06-27,8e159767-b8c2-44d5-bd30-3f3d199f68f6,26.0,0.767,84332,2,2,2014-01-20,13,8e159767-b8c2-44d5-bd30-3f3d199f68f6
unknown,single,university.degree,no,yes,no,cellular,665,4,3,2,success,-1.7,93.57421926215054,-39.8,4991.6,yes,2016-08-03,aa841d8d-a6f6-48b3-870f-abf667f2f0ed,27.0,0.767,68968,0,1,2014-04-02,24,aa841d8d-a6f6-48b3-870f-abf667f2f0ed
admin,married,university.degree,no,yes,no,cellular,255,2,999,0,nonexistent,-1.7,94.055,-39.8,4991.6,no,2015-05-15,2e50e6e5-362a-432c-b381-d4533e06df7e,52.0,0.767,87390,2,2,2014-05-13,12,2e50e6e5-362a-432c-b381-d4533e06df7e
admin,married,high.school,no,no,no,cellular,428,1,999,0,nonexistent,-1.7,94.055,-39.8,4991.6,no,2016-11-19,0f2a2c19-bab9-42fe-8619-15b3d04a7c59,26.0,0.767,112372,0,0,2014-10-29,31,0f2a2c19-bab9-42fe-8619-15b3d04a7c59
technician,single,university.degree,no,yes,no,telephone,263,1,999,2,failure,-1.7,94.055,-39.8,4991.6,yes,2015-05-14,22ef2079-c2f5-4cc4-a567-cfefd88a6b05,37.77562165912964,0.767,70774,0,2,2014-02-06,9,22ef2079-c2f5-4cc4-a567-cfefd88a6b05
unknown,single,university.degree,no,yes,no,cellular,121,3,999,0,nonexistent,-1.7,94.055,-39.8,4991.6,no,2015-10-23,7fa645d6-2595-48f2-8b6e-b2dc8c7113fe,27.0,0.767,107701,0,0,2014-01-09,22,7fa645d6-2595-48f2-8b6e-b2dc8c7113fe
services,married,high.school,no,yes,no,cellular,274,2,12,2,success,-1.7,94.055,-39.8,4991.6,yes,2019-11-12,4ccdf388-d6a9-4f18-b754-cea02a9c7be3,33.0,0.767,81248,0,0,2014-04-15,10,4ccdf388-d6a9-4f18-b754-cea02a9c7be3
retired,married,basic,no,yes,no,cellular,337,2,3,2,success,-1.7,94.055,-39.8,4991.6,yes,2017-01-11,040cdfc0-f761-4b47-b623-06a9aa255e81,56.0,0.767,34909,2,0,2014-01-13,12,040cdfc0-f761-4b47-b623-06a9aa255e81
technician,single,high.school,no,yes,no,telephone,6,1,999,0,nonexistent,-1.7,94.055,-39.8,4991.6,no,2016-01-30,7353b1ad-c3d2-4465-99d7-3e50846b05fb,29.0,0.767,114811,1,0,2014-02-07,20,7353b1ad-c3d2-4465-99d7-3e50846b05fb
retired,single,basic,no,no,no,telephone,955,1,999,0,nonexistent,-1.7,94.055,-39.8,4991.6,yes,2017-11-08,7a1d6ea7-c94f-4d04-84f8-8d07d1c202c0,37.77562165912964,0.767,103305,1,1,2014-10-26,5,7a1d6ea7-c94f-4d04-84f8-8d07d1c202c0
student,single,high.school,no,yes,yes,cellular,286,2,999,0,nonexistent,-1.7,94.055,-39.8,4991.6,yes,2016-02-11,3e94657e-5cde-422b-8c13-96f0befc6d94,21.0,0.767,174910,0,2,2014-04-05,30,3e94657e-5cde-422b-8c13-96f0befc6d94
admin,single,high.school,no,no,no,cellular,108,5,999,0,nonexistent,-1.7,94.055,-39.8,4991.6,no,2019-03-12,80fb4802-40b8-4e0c-8117-73bbcd3265e2,29.0,0.767,23091,0,2,2014-05-16,8,80fb4802-40b8-4e0c-8117-73bbcd3265e2
admin,married,high.school,no,yes,yes,cellular,275,2,999,1,failure,-1.7,94.055,-39.8,4991.6,yes,2017-06-19,3ec14694-995e-4413-94b4-7f2c9574e567,26.0,3.3745814106327234,110388,2,2,2014-10-01,5,3ec14694-995e-4413-94b4-7f2c9574e567
retired,married,basic,no,no,yes,cellular,319,2,999,0,nonexistent,-1.7,94.055,-39.8,4991.6,yes,2019-07-06,b8eb1141-1e10-4f5a-8877-6991365bb38a,66.0,0.767,63584,2,0,2014-04-20,2,b8eb1141-1e10-4f5a-8877-6991365bb38a
technician,single,university.degree,no,yes,no,telephone,119,1,999,0,nonexistent,-1.7,94.055,-39.8,4991.6,no,2018-04-30,e8bb4619-7689-4d64-9eca-70bc0143f3a7,31.0,0.767,58749,2,0,2014-05-04,1,e8bb4619-7689-4d64-9eca-70bc0143f3a7
admin,married,university.degree,no,yes,yes,cellular,241,4,999,3,failure,-1.7,94.055,-39.8,4991.6,no,2017-04-09,cf373cb4-aadf-45c0-9402-1c9650892ab6,52.0,0.767,124667,1,0,2014-03-20,24,cf373cb4-aadf-45c0-9402-1c9650892ab6
admin,married,high.school,no,no,no,cellular,301,5,999,0,nonexistent,-1.7,94.055,-39.8,4991.6,yes,2019-11-04,4c155641-0916-4dd4-8876-f8db7c80bb5c,26.0,0.767,165947,0,0,2014-07-07,30,4c155641-0916-4dd4-8876-f8db7c80bb5c
admin,single,high.school,no,yes,yes,cellular,114,4,999,2,failure,-1.7,94.215,-40.3,4991.6,no,2016-01-25,67fd8365-d398-4ef1-a584-672ef6669077,37.0,0.782,175223,2,0,2014-12-31,3,67fd8365-d398-4ef1-a584-672ef6669077
admin,single,high.school,no,no,no,telephone,494,4,999,3,failure,-1.7,94.215,-40.3,4991.6,no,2016-02-07,d3b114c1-0c33-42ae-a9a4-b3a543bf987b,37.0,0.782,96822,0,0,2014-04-08,13,d3b114c1-0c33-42ae-a9a4-b3a543bf987b
management,married,university.degree,no,yes,yes,telephone,165,1,999,1,failure,-1.7,94.215,-40.3,4991.6,no,2018-04-30,51f9448a-33aa-4ce3-b8ff-ecd4abaa8818,35.0,0.782,58187,2,1,2014-05-02,27,51f9448a-33aa-4ce3-b8ff-ecd4abaa8818
admin,married,high.school,no,yes,no,telephone,12,1,999,1,failure,-1.7,94.215,-40.3,4991.6,no,2019-04-01,9658bf5d-0674-4ca3-8a55-ecbe9eb42553,34.0,0.782,104720,1,0,2014-09-07,11,9658bf5d-0674-4ca3-8a55-ecbe9eb42553
admin,single,high.school,no,no,no,telephone,28,1,999,0,nonexistent,-1.7,94.215,-40.3,4991.6,no,2019-01-17,02b3b065-3ac1-42a0-915e-96d3bd81869b,29.0,0.782,105968,2,1,2014-08-16,13,02b3b065-3ac1-42a0-915e-96d3bd81869b
management,married,university.degree,no,yes,yes,cellular,395,1,4,2,success,-1.7,94.215,-40.3,4991.6,yes,2018-06-18,9a3b116b-63a1-440a-bd08-e23c62f2123f,60.0,0.782,32858,2,0,2014-02-24,12,9a3b116b-63a1-440a-bd08-e23c62f2123f
admin,single,high.school,no,no,no,cellular,609,2,7,3,success,-1.7,94.215,-40.3,4991.6,yes,2016-11-05,d4e8f135-fd60-4044-88b8-d50ae4b0317c,37.784826576011945,0.782,128466,2,2,2014-07-01,26,d4e8f135-fd60-4044-88b8-d50ae4b0317c
admin,single,high.school,no,no,no,cellular,113,2,999,2,failure,-1.7,94.215,-40.3,4991.6,no,2016-05-10,52433cf5-fb1c-4c82-a451-c3459ddacb21,27.0,3.392442706837177,169449,2,0,2014-10-07,32,52433cf5-fb1c-4c82-a451-c3459ddacb21
admin,married,high.school,no,no,no,cellular,561,2,10,2,success,-1.7,94.215,-40.3,4991.6,yes,2015-03-01,c88b9411-f318-4f6e-830d-ef7da94ead0e,38.0,3.588916965086172,178793,0,0,2014-07-21,12,c88b9411-f318-4f6e-830d-ef7da94ead0e
blue-collar,married,university.degree,no,no,no,telephone,12,1,999,0,nonexistent,-1.7,94.215,-40.3,4991.6,no,2019-11-18,a671fed3-1b76-4ced-9d98-d5daef425ca9,33.0,0.782,84990,2,2,2014-03-15,16,a671fed3-1b76-4ced-9d98-d5daef425ca9
unemployed,divorced,high.school,no,no,no,telephone,10,1,999,0,nonexistent,-1.7,94.215,-40.3,4991.6,no,2017-04-19,6977e3e8-b0d3-4c63-a273-de4ab6ed31b0,38.0,0.782,80416,2,0,2014-02-15,1,6977e3e8-b0d3-4c63-a273-de4ab6ed31b0
blue-collar,married,basic,no,yes,no,telephone,25,1,14,1,success,-1.7,94.215,-40.3,4991.6,no,2016-06-10,e0b809ce-55de-4b07-9d5d-16db4a642feb,39.0,0.79,36222,2,1,2014-06-24,2,e0b809ce-55de-4b07-9d5d-16db4a642feb
services,single,high.school,no,no,no,cellular,423,3,999,0,nonexistent,-1.7,94.215,-40.3,4991.6,yes,2019-06-07,d7b48577-f272-433d-b4bc-3f9c65c4b42f,39.52402690163146,3.616138060999768,56390,2,0,2014-05-10,26,d7b48577-f272-433d-b4bc-3f9c65c4b42f
admin,single,university.degree,no,yes,no,cellular,96,2,4,3,success,-1.7,94.215,-40.3,4991.6,no,2017-05-29,342d32df-62f4-44fc-9bd0-2893cfff3663,37.0,0.79,53216,0,2,2014-07-23,11,342d32df-62f4-44fc-9bd0-2893cfff3663
admin,married,university.degree,no,yes,yes,cellular,217,3,999,0,nonexistent,-1.7,94.215,-40.3,4991.6,yes,2019-07-03,73d808fe-f07a-4476-b13b-a68887da6599,33.0,0.79,34590,2,2,2014-03-24,27,73d808fe-f07a-4476-b13b-a68887da6599
admin,single,university.degree,no,yes,no,cellular,844,2,6,3,success,-1.7,94.215,-40.3,4991.6,no,2019-06-05,cd06754d-ac0c-43f4-a99f-dd107afb1882,37.0,0.79,107936,0,0,2014-05-19,31,cd06754d-ac0c-43f4-a99f-dd107afb1882
admin,married,university.degree,no,yes,no,cellular,687,1,999,2,failure,-1.7,94.215,-40.3,4991.6,yes,2016-01-10,0085c407-34b1-4d9e-8778-e351028267e6,55.0,0.79,67216,2,0,2014-08-18,20,0085c407-34b1-4d9e-8778-e351028267e6
admin,single,university.degree,no,no,no,cellular,391,5,4,1,success,-1.7,94.215,-40.3,4991.6,yes,2017-06-19,2bafe7b4-9998-4d14-8622-4830c10f8291,35.0,0.79,46021,1,0,2014-12-08,13,2bafe7b4-9998-4d14-8622-4830c10f8291
services,single,high.school,no,unknown,no,cellular,179,1,999,1,failure,-1.7,94.215,-40.3,4991.6,yes,2015-02-09,32871767-2dc7-4506-9814-32496db570df,27.0,0.79,94990,0,1,2014-08-12,1,32871767-2dc7-4506-9814-32496db570df
blue-collar,single,basic,no,no,yes,cellular,667,1,999,0,nonexistent,-1.7,94.215,-40.3,4991.6,yes,2017-06-28,8362477a-a458-47c3-a59c-912f8e9977de,25.0,0.79,135014,2,1,2014-09-27,22,8362477a-a458-47c3-a59c-912f8e9977de
admin,married,university.degree,no,yes,yes,cellular,129,2,999,1,failure,-1.7,94.215,-40.3,4991.6,no,2017-06-19,e1a2a3f6-e6a2-4c7e-80d1-f661cffeef7f,55.0,0.79,41062,1,1,2014-05-21,22,e1a2a3f6-e6a2-4c7e-80d1-f661cffeef7f
admin,single,university.degree,no,yes,no,cellular,194,2,3,1,success,-1.7,94.215,-40.3,4991.6,yes,2019-11-30,797fe802-5d1c-469d-93e3-20eb640572e5,48.0,0.79,22895,2,1,2014-04-04,32,797fe802-5d1c-469d-93e3-20eb640572e5
admin,single,high.school,no,no,no,telephone,9,1,999,1,failure,-1.7,94.215,-40.3,4991.6,no,2015-11-18,69327a8a-117b-4de6-a2f6-ee66592e5f7d,52.0,0.793,95930,0,2,2014-07-17,16,69327a8a-117b-4de6-a2f6-ee66592e5f7d
admin,divorced,university.degree,no,no,no,cellular,101,3,999,0,nonexistent,-1.7,94.215,-40.3,4991.6,no,2017-04-16,28e7c287-2010-432c-a95f-b4f0b1bc5669,41.0,0.793,144180,2,0,2014-07-24,4,28e7c287-2010-432c-a95f-b4f0b1bc5669
technician,single,university.degree,no,yes,no,cellular,251,3,999,0,nonexistent,-1.7,94.215,-40.3,4991.6,yes,2019-07-15,2e134460-7298-4e92-b245-8cc7ad055acb,34.0,3.517471780268356,104765,0,2,2014-01-29,9,2e134460-7298-4e92-b245-8cc7ad055acb
admin,married,high.school,no,yes,no,telephone,29,1,999,0,nonexistent,-1.7,94.215,-40.3,4991.6,no,2018-04-02,3f1555d4-4f8d-4c4b-886c-2c7c51a801bc,25.0,0.793,19168,1,1,2014-03-18,26,3f1555d4-4f8d-4c4b-886c-2c7c51a801bc
technician,married,university.degree,no,yes,yes,telephone,17,1,999,0,nonexistent,-1.7,94.215,-40.3,4991.6,no,2015-08-15,5615db66-6e2a-4cba-a924-bb058a530809,32.0,0.793,70236,0,2,2014-04-03,21,5615db66-6e2a-4cba-a924-bb058a530809
admin,divorced,university.degree,no,no,no,cellular,128,2,999,0,nonexistent,-1.7,94.215,-40.3,4991.6,yes,2016-11-21,edf65fe6-824a-446d-a20f-390492d9a79b,41.0,0.793,64850,0,0,2014-05-01,11,edf65fe6-824a-446d-a20f-390492d9a79b
admin,single,university.degree,no,yes,no,cellular,175,4,999,0,nonexistent,-1.7,94.215,-40.3,4991.6,no,2018-09-22,05543f20-9371-460d-a277-27a4a2f7c90d,33.0,0.793,175023,2,1,2014-10-05,25,05543f20-9371-460d-a277-27a4a2f7c90d
admin,divorced,university.degree,no,yes,no,cellular,140,1,14,2,success,-1.7,94.215,-40.3,4991.6,yes,2017-05-10,9529ef6b-2c35-4e12-85ac-aff48171eab7,41.0,0.793,72091,2,1,2014-05-19,23,9529ef6b-2c35-4e12-85ac-aff48171eab7
admin,single,university.degree,no,yes,no,cellular,182,1,999,0,nonexistent,-1.7,94.215,-40.3,4991.6,no,2017-05-23,f989147a-5270-4f49-901c-cee5323ef5ba,33.0,3.499610484063902,147023,0,0,2014-03-01,20,f989147a-5270-4f49-901c-cee5323ef5ba
admin,single,university.degree,no,yes,no,cellular,255,2,3,1,success,-1.7,94.215,-40.3,4991.6,no,2017-06-19,686cc69e-4dfc-45ae-afdc-6817c52e15fe,30.0,0.797,44514,0,0,2014-07-31,14,686cc69e-4dfc-45ae-afdc-6817c52e15fe
